1,1.590102171,1.590102171,1.590102171,1.590102171,1.590102171,1.590102171,1.590102171,1.590102171,0.883680555,0.883680555,0.883680555,0.883680555,0.883680555,0.883680555,0.883680555,0.883680555,1.957860247,1.957860247,1.957860247,1.957860247,1.957860247,1.957860247,1.957860247,1.957860247,94.39875,94.39875,94.39875,94.39875,94.39875,94.39875,94.39875,94.39875
1,1.073882503,1.073882503,1.073882503,1.073882503,1.073882503,1.073882503,1.073882503,1.073882503,0.535409433,0.535409433,0.535409433,0.535409433,0.535409433,0.535409433,0.535409433,0.535409433,2.336732548,2.336732548,2.336732548,2.336732548,2.336732548,2.336732548,2.336732548,2.336732548,208.794375,208.794375,208.794375,208.794375,208.794375,208.794375,208.794375,208.794375
1,1.303927203,1.303927203,1.303927203,1.303927203,1.303927203,1.303927203,1.303927203,1.303927203,0.540762442,0.540762442,0.540762442,0.540762442,0.540762442,0.540762442,0.540762442,0.540762442,2.455687553,2.455687553,2.455687553,2.455687553,2.455687553,2.455687553,2.455687553,2.455687553,109.479375,109.479375,109.479375,109.479375,109.479375,109.479375,109.479375,109.479375
1,1.225574713,1.225574713,1.225574713,1.225574713,1.225574713,1.225574713,1.225574713,1.225574713,0.484320746,0.484320746,0.484320746,0.484320746,0.484320746,0.484320746,0.484320746,0.484320746,1.894326465,1.894326465,1.894326465,1.894326465,1.894326465,1.894326465,1.894326465,1.894326465,102.182625,102.182625,102.182625,102.182625,102.182625,102.182625,102.182625,102.182625
1,1.624824393,1.624824393,1.624824393,1.624824393,1.624824393,1.624824393,1.624824393,1.624824393,0.472819011,0.472819011,0.472819011,0.472819011,0.472819011,0.472819011,0.472819011,0.472819011,2.125683348,2.125683348,2.125683348,2.125683348,2.125683348,2.125683348,2.125683348,2.125683348,88.81875,88.81875,88.81875,88.81875,88.81875,88.81875,88.81875,88.81875
1,1.16396871,1.16396871,1.16396871,1.16396871,1.16396871,1.16396871,1.16396871,1.16396871,0.316912616,0.316912616,0.316912616,0.316912616,0.316912616,0.316912616,0.316912616,0.316912616,1.840412111,1.840412111,1.840412111,1.840412111,1.840412111,1.840412111,1.840412111,1.840412111,145.4625,145.4625,145.4625,145.4625,145.4625,145.4625,145.4625,145.4625
1,1.247222222,1.247222222,1.247222222,1.247222222,1.247222222,1.247222222,1.247222222,1.247222222,0.181080006,0.181080006,0.181080006,0.181080006,0.181080006,0.181080006,0.181080006,0.181080006,1.791333754,1.791333754,1.791333754,1.791333754,1.791333754,1.791333754,1.791333754,1.791333754,128.41875,128.41875,128.41875,128.41875,128.41875,128.41875,128.41875,128.41875
1,1.219620051,1.219620051,1.219620051,1.219620051,1.219620051,1.219620051,1.219620051,1.219620051,0.286639178,0.286639178,0.286639178,0.286639178,0.286639178,0.286639178,0.286639178,0.286639178,2.047396271,2.047396271,2.047396271,2.047396271,2.047396271,2.047396271,2.047396271,2.047396271,90.4725,90.4725,90.4725,90.4725,90.4725,90.4725,90.4725,90.4725
1,1.335296935,1.335296935,1.335296935,1.335296935,1.335296935,1.335296935,1.335296935,1.335296935,0.405381945,0.405381945,0.405381945,0.405381945,0.405381945,0.405381945,0.405381945,0.405381945,1.910166106,1.910166106,1.910166106,1.910166106,1.910166106,1.910166106,1.910166106,1.910166106,168.1785,168.1785,168.1785,168.1785,168.1785,168.1785,168.1785,168.1785
1,1.004853129,1.004853129,1.004853129,1.004853129,1.004853129,1.004853129,1.004853129,1.004853129,0.531485098,0.531485098,0.531485098,0.531485098,0.531485098,0.531485098,0.531485098,0.531485098,1.7437097,1.7437097,1.7437097,1.7437097,1.7437097,1.7437097,1.7437097,1.7437097,188.929125,188.929125,188.929125,188.929125,188.929125,188.929125,188.929125,188.929125
2,1.532375479,1.532375479,1.532375479,1.532375479,1.532375479,1.532375479,1.532375479,1.532375479,0.52609592,0.52609592,0.52609592,0.52609592,0.52609592,0.52609592,0.52609592,0.52609592,2.061203393,2.061203393,2.061203393,2.061203393,2.061203393,2.061203393,2.061203393,2.061203393,171.054375,171.054375,171.054375,171.054375,171.054375,171.054375,171.054375,171.054375
2,1.319556194,1.319556194,1.319556194,1.319556194,1.319556194,1.319556194,1.319556194,1.319556194,1.790418837,1.790418837,1.790418837,1.790418837,1.790418837,1.790418837,1.790418837,1.790418837,2.120409307,2.120409307,2.120409307,2.120409307,2.120409307,2.120409307,2.120409307,2.120409307,122.9015625,122.9015625,122.9015625,122.9015625,122.9015625,122.9015625,122.9015625,122.9015625
2,1.788234355,1.788234355,1.788234355,1.788234355,1.788234355,1.788234355,1.788234355,1.788234355,1.070366754,1.070366754,1.070366754,1.070366754,1.070366754,1.070366754,1.070366754,1.070366754,2.237577096,2.237577096,2.237577096,2.237577096,2.237577096,2.237577096,2.237577096,2.237577096,203.4553125,203.4553125,203.4553125,203.4553125,203.4553125,203.4553125,203.4553125,203.4553125
2,1.427139208,1.427139208,1.427139208,1.427139208,1.427139208,1.427139208,1.427139208,1.427139208,1.44656033,1.44656033,1.44656033,1.44656033,1.44656033,1.44656033,1.44656033,1.44656033,1.782590412,1.782590412,1.782590412,1.782590412,1.782590412,1.782590412,1.782590412,1.782590412,178.505625,178.505625,178.505625,178.505625,178.505625,178.505625,178.505625,178.505625
2,1.392177523,1.392177523,1.392177523,1.392177523,1.392177523,1.392177523,1.392177523,1.392177523,1.768663194,1.768663194,1.768663194,1.768663194,1.768663194,1.768663194,1.768663194,1.768663194,1.888123774,1.888123774,1.888123774,1.888123774,1.888123774,1.888123774,1.888123774,1.888123774,139.078125,139.078125,139.078125,139.078125,139.078125,139.078125,139.078125,139.078125
2,1.658540868,1.658540868,1.658540868,1.658540868,1.658540868,1.658540868,1.658540868,1.658540868,1.336413402,1.336413402,1.336413402,1.336413402,1.336413402,1.336413402,1.336413402,1.336413402,1.957737595,1.957737595,1.957737595,1.957737595,1.957737595,1.957737595,1.957737595,1.957737595,145.850625,145.850625,145.850625,145.850625,145.850625,145.850625,145.850625,145.850625
2,1.373994253,1.373994253,1.373994253,1.373994253,1.373994253,1.373994253,1.373994253,1.373994253,2.099283855,2.099283855,2.099283855,2.099283855,2.099283855,2.099283855,2.099283855,2.099283855,1.89478203,1.89478203,1.89478203,1.89478203,1.89478203,1.89478203,1.89478203,1.89478203,178.832625,178.832625,178.832625,178.832625,178.832625,178.832625,178.832625,178.832625
2,1.214160281,1.214160281,1.214160281,1.214160281,1.214160281,1.214160281,1.214160281,1.214160281,1.211154514,1.211154514,1.211154514,1.211154514,1.211154514,1.211154514,1.211154514,1.211154514,1.523619288,1.523619288,1.523619288,1.523619288,1.523619288,1.523619288,1.523619288,1.523619288,106.524375,106.524375,106.524375,106.524375,106.524375,106.524375,106.524375,106.524375
2,1.648307791,1.648307791,1.648307791,1.648307791,1.648307791,1.648307791,1.648307791,1.648307791,0.518391927,0.518391927,0.518391927,0.518391927,0.518391927,0.518391927,0.518391927,0.518391927,2.115993832,2.115993832,2.115993832,2.115993832,2.115993832,2.115993832,2.115993832,2.115993832,177.2138438,177.2138438,177.2138438,177.2138438,177.2138438,177.2138438,177.2138438,177.2138438
2,1.694827586,1.694827586,1.694827586,1.694827586,1.694827586,1.694827586,1.694827586,1.694827586,0.714680989,0.714680989,0.714680989,0.714680989,0.714680989,0.714680989,0.714680989,0.714680989,2.465534763,2.465534763,2.465534763,2.465534763,2.465534763,2.465534763,2.465534763,2.465534763,147.156375,147.156375,147.156375,147.156375,147.156375,147.156375,147.156375,147.156375
3,1.129262453,1.129262453,1.129262453,1.129262453,1.129262453,1.129262453,1.129262453,1.129262453,1.136567758,1.136567758,1.136567758,1.136567758,1.136567758,1.136567758,1.136567758,1.136567758,127.171875,127.171875,127.171875,127.171875,127.171875,127.171875,127.171875,127.171875,0.722222222,0.722222222,0.722222222,0.722222222,0.722222222,0.722222222,0.722222222,0.722222222
3,1.195705619,1.195705619,1.195705619,1.195705619,1.195705619,1.195705619,1.195705619,1.195705619,2.660561343,2.660561343,2.660561343,2.660561343,2.660561343,2.660561343,2.660561343,2.660561343,215.2125,215.2125,215.2125,215.2125,215.2125,215.2125,215.2125,215.2125,0.793215198,0.793215198,0.793215198,0.793215198,0.793215198,0.793215198,0.793215198,0.793215198
3,1.17993295,1.17993295,1.17993295,1.17993295,1.17993295,1.17993295,1.17993295,1.17993295,4.746021412,4.746021412,4.746021412,4.746021412,4.746021412,4.746021412,4.746021412,4.746021412,87.328125,87.328125,87.328125,87.328125,87.328125,87.328125,87.328125,87.328125,0.796918902,0.796918902,0.796918902,0.796918902,0.796918902,0.796918902,0.796918902,0.796918902
3,1.058955938,1.058955938,1.058955938,1.058955938,1.058955938,1.058955938,1.058955938,1.058955938,4.353949653,4.353949653,4.353949653,4.353949653,4.353949653,4.353949653,4.353949653,4.353949653,91.97625,91.97625,91.97625,91.97625,91.97625,91.97625,91.97625,91.97625,0.869556194,0.869556194,0.869556194,0.869556194,0.869556194,0.869556194,0.869556194,0.869556194
3,1.030810984,1.030810984,1.030810984,1.030810984,1.030810984,1.030810984,1.030810984,1.030810984,3.367947048,3.367947048,3.367947048,3.367947048,3.367947048,3.367947048,3.367947048,3.367947048,129.9839041,129.9839041,129.9839041,129.9839041,129.9839041,129.9839041,129.9839041,129.9839041,0.802666028,0.802666028,0.802666028,0.802666028,0.802666028,0.802666028,0.802666028,0.802666028
3,0.949313538,0.949313538,0.949313538,0.949313538,0.949313538,0.949313538,0.949313538,0.949313538,2.321072048,2.321072048,2.321072048,2.321072048,2.321072048,2.321072048,2.321072048,2.321072048,158.00625,158.00625,158.00625,158.00625,158.00625,158.00625,158.00625,158.00625,0.766890166,0.766890166,0.766890166,0.766890166,0.766890166,0.766890166,0.766890166,0.766890166
3,1.005475735,1.005475735,1.005475735,1.005475735,1.005475735,1.005475735,1.005475735,1.005475735,1.475332755,1.475332755,1.475332755,1.475332755,1.475332755,1.475332755,1.475332755,1.475332755,157.5,157.5,157.5,157.5,157.5,157.5,157.5,157.5,0.82078544,0.82078544,0.82078544,0.82078544,0.82078544,0.82078544,0.82078544,0.82078544
3,1.244220945,1.244220945,1.244220945,1.244220945,1.244220945,1.244220945,1.244220945,1.244220945,1.547728588,1.547728588,1.547728588,1.547728588,1.547728588,1.547728588,1.547728588,1.547728588,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,0.902793742,0.902793742,0.902793742,0.902793742,0.902793742,0.902793742,0.902793742,0.902793742
3,1.65756705,1.65756705,1.65756705,1.65756705,1.65756705,1.65756705,1.65756705,1.65756705,2.280454282,2.280454282,2.280454282,2.280454282,2.280454282,2.280454282,2.280454282,2.280454282,84.99,84.99,84.99,84.99,84.99,84.99,84.99,84.99,0.680890805,0.680890805,0.680890805,0.680890805,0.680890805,0.680890805,0.680890805,0.680890805
3,0.892911878,0.892911878,0.892911878,0.892911878,0.892911878,0.892911878,0.892911878,0.892911878,1.798140915,1.798140915,1.798140915,1.798140915,1.798140915,1.798140915,1.798140915,1.798140915,55.89375,55.89375,55.89375,55.89375,55.89375,55.89375,55.89375,55.89375,0.731848659,0.731848659,0.731848659,0.731848659,0.731848659,0.731848659,0.731848659,0.731848659
4,0.459020544,0.459020544,0.459020544,0.459020544,0.459020544,0.459020544,0.459020544,0.459020544,0.726801233,0.726801233,0.726801233,0.726801233,0.726801233,0.726801233,0.726801233,0.726801233,0.736670615,0.736670615,0.736670615,0.736670615,0.736670615,0.736670615,0.736670615,0.736670615,83.426875,83.426875,83.426875,83.426875,83.426875,83.426875,83.426875,83.426875
4,0.368525752,0.368525752,0.368525752,0.368525752,0.368525752,0.368525752,0.368525752,0.368525752,0.774092374,0.774092374,0.774092374,0.774092374,0.774092374,0.774092374,0.774092374,0.774092374,0.542636604,0.542636604,0.542636604,0.542636604,0.542636604,0.542636604,0.542636604,0.542636604,83.339375,83.339375,83.339375,83.339375,83.339375,83.339375,83.339375,83.339375
4,0.417787905,0.417787905,0.417787905,0.417787905,0.417787905,0.417787905,0.417787905,0.417787905,0.734335576,0.734335576,0.734335576,0.734335576,0.734335576,0.734335576,0.734335576,0.734335576,0.714489824,0.714489824,0.714489824,0.714489824,0.714489824,0.714489824,0.714489824,0.714489824,84.590625,84.590625,84.590625,84.590625,84.590625,84.590625,84.590625,84.590625
4,0.378833912,0.378833912,0.378833912,0.378833912,0.378833912,0.378833912,0.378833912,0.378833912,0.690811606,0.690811606,0.690811606,0.690811606,0.690811606,0.690811606,0.690811606,0.690811606,0.651763311,0.651763311,0.651763311,0.651763311,0.651763311,0.651763311,0.651763311,0.651763311,93.8525,93.8525,93.8525,93.8525,93.8525,93.8525,93.8525,93.8525
4,0.927119502,0.927119502,0.927119502,0.927119502,0.927119502,0.927119502,0.927119502,0.927119502,0.730656014,0.730656014,0.730656014,0.730656014,0.730656014,0.730656014,0.730656014,0.730656014,0.768870225,0.768870225,0.768870225,0.768870225,0.768870225,0.768870225,0.768870225,0.768870225,122.8675,122.8675,122.8675,122.8675,122.8675,122.8675,122.8675,122.8675
4,0.893211082,0.893211082,0.893211082,0.893211082,0.893211082,0.893211082,0.893211082,0.893211082,0.602081581,0.602081581,0.602081581,0.602081581,0.602081581,0.602081581,0.602081581,0.602081581,0.849212433,0.849212433,0.849212433,0.849212433,0.849212433,0.849212433,0.849212433,0.849212433,121.734375,121.734375,121.734375,121.734375,121.734375,121.734375,121.734375,121.734375
4,0.680718316,0.680718316,0.680718316,0.680718316,0.680718316,0.680718316,0.680718316,0.680718316,0.812570087,0.812570087,0.812570087,0.812570087,0.812570087,0.812570087,0.812570087,0.812570087,0.605328268,0.605328268,0.605328268,0.605328268,0.605328268,0.605328268,0.605328268,0.605328268,120.3125,120.3125,120.3125,120.3125,120.3125,120.3125,120.3125,120.3125
4,1.050365307,1.050365307,1.050365307,1.050365307,1.050365307,1.050365307,1.050365307,1.050365307,0.687289739,0.687289739,0.687289739,0.687289739,0.687289739,0.687289739,0.687289739,0.687289739,0.764845274,0.764845274,0.764845274,0.764845274,0.764845274,0.764845274,0.764845274,0.764845274,113.40875,113.40875,113.40875,113.40875,113.40875,113.40875,113.40875,113.40875
4,0.567201968,0.567201968,0.567201968,0.567201968,0.567201968,0.567201968,0.567201968,0.567201968,0.746408046,0.746408046,0.746408046,0.746408046,0.746408046,0.746408046,0.746408046,0.746408046,0.7306419,0.7306419,0.7306419,0.7306419,0.7306419,0.7306419,0.7306419,0.7306419,119.004375,119.004375,119.004375,119.004375,119.004375,119.004375,119.004375,119.004375
4,0.614782263,0.614782263,0.614782263,0.614782263,0.614782263,0.614782263,0.614782263,0.614782263,0.685747827,0.685747827,0.685747827,0.685747827,0.685747827,0.685747827,0.685747827,0.685747827,0.856164622,0.856164622,0.856164622,0.856164622,0.856164622,0.856164622,0.856164622,0.856164622,108.1675,108.1675,108.1675,108.1675,108.1675,108.1675,108.1675,108.1675
